| 04/23/2021 16:21:56| Guest | Connexion | Connected Successfully| user
| 06/05/2021 03:59:30| Aissatou | INSERTION | bs00006, Axel, Zongo, Male, 2000-02-04, B7383883, 73578310, test3@gmail.com, 78360923, Bac D, 15.000, Zongo Marc, Architect, Sawadogo Joceline, Nurse, Lycée Provincial de Banfora, Gampine Aristide, enabled, 25| etudiant
<<<<<<< Updated upstream
| 06/05/2021 03:59:30| Aissatou | INSERTION | 2, bs00006, 3, 06/05/2021 03:59:30, 2| inscription
<<<<<<< Updated upstream
| 06/05/2021 03:59:30| Aissatou | INSERTION | bs00006, 2, Maths: 14
Logic: 15
English: 18, High prestance and very eloquant, 2| historique_bourse
<<<<<<< Updated upstream
| 06/05/2021 03:59:30| Aissatou | INSERTION | 6, 275000 F CFA, 200000, 06/05/2021 03:59:30| scolarite
<<<<<<< Updated upstream
| 06/05/2021 03:59:30| Aissatou | INSERTION | 6, 200000, 06/05/2021 03:59:30, 3| historique_payement
<<<<<<< Updated upstream
| 06/05/2021 03:59:30| Aissatou | DELETION | ID_NEW_ETUDIANT = 5| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 04:00:08| Aissatou | INSERTION | bs00007, bs00007, student, user_24px.png, enable| user
<<<<<<< Updated upstream
| 06/05/2021 04:00:08| Aissatou | INSERTION | bs00007, Pelagie, KANZIE, Female, 2002-09-12, B13212343, 00 226 71 17 44 87, lyfsosemde3@gmail.com, 00 226 70 98 54 85, Bac D, 13.250, Bazie Giovanni, Computer Scientist, Ouedraogo Ramata, Consultant in Urbanism, College Saint-Joseph Moukassa, Bazie Giovanni, enabled, 26| etudiant
<<<<<<< Updated upstream
| 06/05/2021 04:00:08| Aissatou | INSERTION | 3, bs00007, 4, 06/05/2021 04:00:08, 2| inscription
<<<<<<< Updated upstream
| 06/05/2021 04:00:08| Aissatou | INSERTION | bs00007, 3, Maths: 13
Logic: 17
English: 18, Enthusiastic girl.
Loves Programming, 2| historique_bourse
<<<<<<< Updated upstream
| 06/05/2021 04:00:08| Aissatou | INSERTION | 7, 150000 F CFA, 25000, 06/05/2021 04:00:08| scolarite
<<<<<<< Updated upstream
| 06/05/2021 04:00:08| Aissatou | INSERTION | 7, 25000, 06/05/2021 04:00:08, 3| historique_payement
<<<<<<< Updated upstream
| 06/05/2021 04:00:08| Aissatou | DELETION | ID_NEW_ETUDIANT = 6| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 04:00:36| Aissatou | INSERTION | bs00008, bs00008, student, user_24px.png, enable| user
<<<<<<< Updated upstream
| 06/05/2021 04:00:36| Aissatou | INSERTION | bs00008, Soumaila, SANOU, Male, 1995-06-04, B4451230, 34809635, soumaila@gmail.com, 4534324, Bac C, 17.000, Sanou Lougoudoro, Computer Scientist, Sawadogo Elisabeth, Singer, lpk, Sanou Lougoudoro, enabled, 27| etudiant
<<<<<<< Updated upstream
| 06/05/2021 04:00:36| Aissatou | INSERTION | 3, bs00008, 3, 06/05/2021 04:00:36, 2| inscription
<<<<<<< Updated upstream
| 06/05/2021 04:00:36| Aissatou | INSERTION | bs00008, 3, Maths: 15
Logic: 15
English: 15, Good in expression. Already show eloquence, 2| historique_bourse
<<<<<<< Updated upstream
| 06/05/2021 04:00:36| Aissatou | INSERTION | 8, 137500 F CFA, 100000, 06/05/2021 04:00:36| scolarite
<<<<<<< Updated upstream
| 06/05/2021 04:00:36| Aissatou | INSERTION | 8, 100000, 06/05/2021 04:00:36, 3| historique_payement
<<<<<<< Updated upstream
| 06/05/2021 04:00:36| Aissatou | DELETION | ID_NEW_ETUDIANT = 7| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 04:00:54| Aissatou | INSERTION | bs00009, bs00009, student, user_24px.png, enable| user
<<<<<<< Updated upstream
| 06/05/2021 04:00:54| Aissatou | INSERTION | bs00009, Orochi, YASUKE, Male, 1999-06-04, B873839, 22674439769, yasuke@gmail.com, 2267456799, Bac D, 12.000, Kenpachi Zaraki, Martial Art trainer, Ishiki Carine, Manga drawer, Provincial, Orochimaru, enabled, 28| etudiant
<<<<<<< Updated upstream
| 06/05/2021 04:00:54| Aissatou | INSERTION | 4, bs00009, 3, 06/05/2021 04:00:54, 2| inscription
<<<<<<< Updated upstream
| 06/05/2021 04:00:54| Aissatou | INSERTION | bs00009, 4, Maths: 16
Logic: 16
English: 20, Best in English expression, 2| historique_bourse
<<<<<<< Updated upstream
| 06/05/2021 04:00:54| Aissatou | INSERTION | 9, 0 F CFA, 0, 06/05/2021 04:00:54| scolarite
<<<<<<< Updated upstream
| 06/05/2021 04:00:54| Aissatou | INSERTION | 9, 0, 06/05/2021 04:00:54, 3| historique_payement
<<<<<<< Updated upstream
| 06/05/2021 04:00:54| Aissatou | DELETION | ID_NEW_ETUDIANT = 8| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 04:01:52| Aissatou | INSERTION | bs00010, bs00010, student, user_24px.png, enable| user
<<<<<<< Updated upstream
| 06/05/2021 04:01:52| Aissatou | INSERTION | bs00010, Mariam, SANOU, Female, 1998-05-04, B348482004, 55369635, mariam@gmail.com, 92098932, Bac D, 17.000, Sebgo Abdoul Fatao, Drug Store onwer, Zongo Angel, Doctor, LSK, Yameogo Philipe, enabled, 29| etudiant
<<<<<<< Updated upstream
| 06/05/2021 04:01:52| Aissatou | INSERTION | 2, bs00010, 3, 06/05/2021 04:01:52, 2| inscription
<<<<<<< Updated upstream
| 06/05/2021 04:01:52| Aissatou | INSERTION | bs00010, 2, Maths: 18
Logic: 13
English: 13, Must follow English Courses, 2| historique_bourse
<<<<<<< Updated upstream
| 06/05/2021 04:01:52| Aissatou | INSERTION | 10, 275000 F CFA, 200000, 06/05/2021 04:01:52| scolarite
<<<<<<< Updated upstream
| 06/05/2021 04:01:52| Aissatou | INSERTION | 10, 200000, 06/05/2021 04:01:52, 3| historique_payement
<<<<<<< Updated upstream
| 06/05/2021 04:01:52| Aissatou | DELETION | ID_NEW_ETUDIANT = 9| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 04:02:05| Aissatou | INSERTION | bs00011, bs00011, student, user_24px.png, enable| user
<<<<<<< Updated upstream
| 06/05/2021 04:02:05| Aissatou | INSERTION | bs00011, Carine, YAMEOGO, Female, 1998-09-04, B00123432, 00226 73455432, salifsemde700@gmail.com, 00 226 74 98 54 85, Bac D, 12.480, Yameogo Philipe, IT manager, Zongo Elie, English Teacher, LPAS, Belem Mahamadi, enabled, 30| etudiant
<<<<<<< Updated upstream
| 06/05/2021 04:02:05| Aissatou | INSERTION | 2, bs00011, 4, 06/05/2021 04:02:05, 2| inscription
<<<<<<< Updated upstream
| 06/05/2021 04:02:05| Aissatou | INSERTION | bs00011, 2, Maths: 13
Logic: 17
English: 17, Feel at ease in English, 2| historique_bourse
<<<<<<< Updated upstream
| 06/05/2021 04:02:05| Aissatou | INSERTION | 11, 300000 F CFA, 200000, 06/05/2021 04:02:05| scolarite
<<<<<<< Updated upstream
| 06/05/2021 04:02:05| Aissatou | INSERTION | 11, 200000, 06/05/2021 04:02:05, 3| historique_payement
<<<<<<< Updated upstream
| 06/05/2021 04:02:05| Aissatou | DELETION | ID_NEW_ETUDIANT = 10| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 04:02:17| Aissatou | INSERTION | bs00012, bs00012, student, user_24px.png, enable| user
<<<<<<< Updated upstream
| 06/05/2021 04:02:17| Aissatou | INSERTION | bs00012, Onizuka, Eikichi, Male, 1997-06-04, B289012, 22674439768, onizuka@gmail.com, 2267456790, Bac F, 15.000, Robert Miyazaki, Manga drawer, Nishiki Nishio, Voice Actress, CFCPK, Ken Kaneki, enabled, 31| etudiant
<<<<<<< Updated upstream
| 06/05/2021 04:02:17| Aissatou | INSERTION | 2, bs00012, 3, 06/05/2021 04:02:17, 2| inscription
<<<<<<< Updated upstream
| 06/05/2021 04:02:17| Aissatou | INSERTION | bs00012, 2, Maths: 17
Logic: 16
English: 20, very passionated by IT and design, 2| historique_bourse
<<<<<<< Updated upstream
| 06/05/2021 04:02:17| Aissatou | INSERTION | 12, 275000 F CFA, 200000, 06/05/2021 04:02:17| scolarite
<<<<<<< Updated upstream
| 06/05/2021 04:02:17| Aissatou | INSERTION | 12, 200000, 06/05/2021 04:02:17, 3| historique_payement
<<<<<<< Updated upstream
| 06/05/2021 04:02:17| Aissatou | DELETION | ID_NEW_ETUDIANT = 11| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 04:02:36| Aissatou | INSERTION | bs00013, bs00013, student, user_24px.png, enable| user
<<<<<<< Updated upstream
| 06/05/2021 04:02:36| Aissatou | INSERTION | bs00013, Boukary, KABORE, Male, 2000-01-12, B113201122, 00 226 71 13 44 86, lyfsosemde12@gmail.com, 00 226 74 98 54 85, Bac C, 11.360, Kabore Boukary, Computer Scientist, Zongo Marth, Computer Scientist, LPAS, Ouedraogo Boukary, enabled, 32| etudiant
<<<<<<< Updated upstream
| 06/05/2021 04:02:36| Aissatou | INSERTION | 3, bs00013, 1, 06/05/2021 04:02:36, 2| inscription
<<<<<<< Updated upstream
| 06/05/2021 04:02:36| Aissatou | INSERTION | bs00013, 3, Maths: 15
Logic: 14
English: 16, Auto didact, and loves design, 2| historique_bourse
<<<<<<< Updated upstream
| 06/05/2021 04:02:36| Aissatou | INSERTION | 13, 137500 F CFA, 50000, 06/05/2021 04:02:36| scolarite
<<<<<<< Updated upstream
| 06/05/2021 04:02:36| Aissatou | INSERTION | 13, 50000, 06/05/2021 04:02:36, 3| historique_payement
<<<<<<< Updated upstream
| 06/05/2021 04:02:36| Aissatou | DELETION | ID_NEW_ETUDIANT = 12| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 04:02:47| Aissatou | INSERTION | bs00014, bs00014, student, user_24px.png, enable| user
<<<<<<< Updated upstream
| 06/05/2021 04:02:47| Aissatou | INSERTION | bs00014, Abdoul Razack, Birba, Male, 2001-01-04, B738385673, 73578363, test4@gmail.com, 783609354, Bac D, 11.920, Birba Moussa, Merchant, Kabore Oumou, N.D, Sainte Famille, Yameogo Felix, enabled, 33| etudiant
<<<<<<< Updated upstream
| 06/05/2021 04:02:47| Aissatou | INSERTION | 2, bs00014, 1, 06/05/2021 04:02:47, 2| inscription
<<<<<<< Updated upstream
| 06/05/2021 04:02:47| Aissatou | INSERTION | bs00014, 2, Maths: 17
Logic: 14
English: 11, Good student, must complet an english Test, 2| historique_bourse
<<<<<<< Updated upstream
| 06/05/2021 04:02:47| Aissatou | INSERTION | 14, 275000 F CFA, 200000, 06/05/2021 04:02:47| scolarite
<<<<<<< Updated upstream
| 06/05/2021 04:02:47| Aissatou | INSERTION | 14, 200000, 06/05/2021 04:02:47, 3| historique_payement
<<<<<<< Updated upstream
| 06/05/2021 04:02:47| Aissatou | DELETION | ID_NEW_ETUDIANT = 14| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 04:03:03| Aissatou | INSERTION | bs00015, bs00015, student, user_24px.png, enable| user
<<<<<<< Updated upstream
| 06/05/2021 04:03:03| Aissatou | INSERTION | bs00015, SAWADOGO, Sakura, Female, 2001-06-01, B2890190, 22674439760, hets@gmail.com, 2267456790, Bac D, 16.000, Sasuke Ouedraogo, Lawyer, Kabre Tsunade, IT test, Le réveil, Naruto, enabled, 34| etudiant
<<<<<<< Updated upstream
| 06/05/2021 04:03:03| Aissatou | INSERTION | 2, bs00015, 6, 06/05/2021 04:03:03, 2| inscription
<<<<<<< Updated upstream
| 06/05/2021 04:03:03| Aissatou | INSERTION | bs00015, 2, Maths: 10
Logic: 9
English: 15, Have to improve logic and maths skill for programming, 2| historique_bourse
<<<<<<< Updated upstream
| 06/05/2021 04:03:03| Aissatou | INSERTION | 15, 300000 F CFA, 300000, 06/05/2021 04:03:03| scolarite
<<<<<<< Updated upstream
| 06/05/2021 04:03:03| Aissatou | INSERTION | 15, 300000, 06/05/2021 04:03:03, 3| historique_payement
<<<<<<< Updated upstream
| 06/05/2021 04:03:03| Aissatou | DELETION | ID_NEW_ETUDIANT = 15| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 04:10:55| Aissatou | Connexion | Connected Successfully| user
<<<<<<< Updated upstream
| 06/05/2021 04:16:19| admin | Connexion | Connected Successfully| user
<<<<<<< Updated upstream
| 06/05/2021 04:16:32| admin | INSERTION | Code6, Web Animation using JavaScript: Develop & Design, Julian Shapiro, 2015-08-11, 0, new, livre6.jpg, free| documents
<<<<<<< Updated upstream
| 06/05/2021 04:17:08| Aissatou | Connexion | Connected Successfully| user
<<<<<<< Updated upstream
| 09/10/2021 16:50:20| Guest | Connexion | Connected Successfully| user
<<<<<<< Updated upstream
| 09/10/2021 16:51:58| bs00002 | INSERTION | bs00002, Programming C, bjvghghc, logo.png, mklmklmnknjkl, 09/10/2021 16:51:58| data_bank
<<<<<<< Updated upstream
| 09/27/2021 16:15:53| Guest | Connexion | Connected Successfully| user
<<<<<<< Updated upstream
| 09/27/2021 16:19:17| Aissatou | INSERTION | 1, bs00002, 1, 09/27/2021 16:19:17, 2| inscription
<<<<<<< Updated upstream
| 09/27/2021 16:19:17| Aissatou | INSERTION | 6, 412500, 125000, 09/27/2021 16:19:17| scolarite
<<<<<<< Updated upstream
| 09/27/2021 16:19:17| Aissatou | INSERTION | 6, 125000, 09/27/2021 16:19:17, 3| historique_payement
<<<<<<< Updated upstream
| 09/27/2021 16:30:32| Guest | Connexion | Connected Successfully| user
<<<<<<< Updated upstream
| 09/27/2021 16:32:51| Guest | Connexion | Connected Successfully| user
<<<<<<< Updated upstream
| 09/27/2021 16:34:36| Rodrigue | Connexion | Connected Successfully| user
<<<<<<< Updated upstream
| 09/27/2021 16:43:59| Aissatou | Connexion | Connected Successfully| user
<<<<<<< Updated upstream
| 09/27/2021 16:47:51| Guest | Connexion | Connected Successfully| user
<<<<<<< Updated upstream
| 09/27/2021 16:48:30| Kambou | INSERTION | bs00002, 1, 2| notes
<<<<<<< Updated upstream
| 09/27/2021 16:49:53| Guest | Connexion | Connected Successfully| user
<<<<<<< Updated upstream
| 09/27/2021 16:50:56| Aissatou | UPDATE | MONTANT_PAYE = 275000| scolarite
<<<<<<< Updated upstream
| 09/27/2021 16:50:56| Aissatou | INSERTION | 5, 245001, 09/27/2021 16:50:56, 3| historique_payement
<<<<<<< Updated upstream
| 09/27/2021 16:52:53| Aissatou | INSERTION | bs00005, bs00005, student, user_24px.png, enable| user
<<<<<<< Updated upstream
| 09/27/2021 16:52:53| Aissatou | INSERTION | bs00005, Lougoudoro, SANOU, Male, 2001-02-08, B458789562, 22659878954, sanoulougoudoro@gmail.com, 22653214589, Bac D, 15.730, Semde Salifou, Teacher, Kone Amour, Student, LDN, Gnanou Inza, enabled, 13| etudiant
<<<<<<< Updated upstream
| 09/27/2021 16:52:53| Aissatou | INSERTION | 4, bs00005, 1, 09/27/2021 16:52:53, 2| inscription
<<<<<<< Updated upstream
| 09/27/2021 16:52:53| Aissatou | INSERTION | bs00005, 4, Click Insert and then choose the elements you want from the different galleries. Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme, the pictures, charts, and SmartArt graphics change to match your new theme. When you apply styles, your headings change to match the new theme. Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document, Click Insert and then choose the elements you want from the different galleries. Themes and styles also help keep your document coordinated. When you click Design and choose a new Theme, the pictures, charts, and SmartArt graphics change to match your new theme. When you apply styles, your headings change to match the new theme. Save time in Word with new buttons that show up where you need them. To change the way a picture fits in your document, 2| historique_bourse
<<<<<<< Updated upstream
| 09/27/2021 16:52:53| Aissatou | INSERTION | 6, 0, 09/27/2021 16:52:53, 3| historique_payement
<<<<<<< Updated upstream
| 09/27/2021 16:52:53| Aissatou | DELETION | ID_NEW_ETUDIANT = 6| newetudiant
<<<<<<< Updated upstream
| 09/27/2021 16:56:34| Guest | Connexion | Connected Successfully| user
<<<<<<< Updated upstream
| 09/27/2021 16:57:51| admin | UPDATE | DATE_FIN = '2021-09-27'| annee_scolaire
<<<<<<< Updated upstream
| 09/27/2021 16:57:51| admin | INSERTION | 2021-09-27, 2021-12-30, 2021-12-31, 2022-01-25, 2022-01-31| annee_scolaire
<<<<<<< Updated upstream
| 09/27/2021 16:58:34| Aissatou | INSERTION | 2, bs00001, 2, 09/27/2021 16:58:34, 3| inscription
<<<<<<< Updated upstream
| 09/27/2021 16:58:34| Aissatou | INSERTION | 8, 275000, 100000, 09/27/2021 16:58:34| scolarite
<<<<<<< Updated upstream
| 09/27/2021 16:58:34| Aissatou | INSERTION | 7, 100000, 09/27/2021 16:58:34, 3| historique_payement
<<<<<<< Updated upstream
| 09/27/2021 16:59:27| Aissatou | UPDATE | MONTANT_PAYE = 150000| scolarite
<<<<<<< Updated upstream
| 09/27/2021 16:59:27| Aissatou | INSERTION | 8, 50000, 09/27/2021 16:59:27, 3| historique_payement
<<<<<<< Updated upstream
| 09/27/2021 17:00:47| admin | UPDATE | DATE_FIN = '2021-09-27'| annee_scolaire
<<<<<<< Updated upstream
| 09/27/2021 17:02:49| Yaro | INSERTION | ewfe3w, f2ewf32f, Male, 2005-09-17, nan@gmail.com, 3, f344gf, 4272, 2771, g455gh5, Bac D, 12, 09/27/2021 17:02:49| newetudiant
<<<<<<< Updated upstream
| 09/27/2021 17:03:20| Aissatou | UPDATE | STATUT = 'in_meeting'| newetudiant
<<<<<<< Updated upstream
| 09/27/2021 17:03:20| Aissatou | INSERTION | 7, 2021-09-30, 21:02| entretien
<<<<<<< Updated upstream
| 09/27/2021 17:24:14| Kambou | UPDATE | DATE_ENTRETIEN = '2021-09-30', HEURE = '21:02:00'| entretien
<<<<<<< Updated upstream
| 09/27/2021 19:12:44| Aissatou | Connexion | Connected Successfully| user
<<<<<<< Updated upstream
| 09/27/2021 19:54:53| Guest | Connexion | Connected Successfully| user
